"dtime","dataset_id","scientific_name","common_name","site_name","colony_name","lat_colony","lon_colony","device","bird_id","track_id","age","sex","breed_stage","breed_status","track_time","equinox","argos_quality","longitude","latitude"
2015-01-06 04:49:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65637","82175","adult","female","incubation","breeding",1420519740,NA,NA,-61.3856502835916,-47.3985725956655
2015-01-06 16:49:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65637","82175","adult","female","incubation","breeding",1420562940,NA,NA,-60.7819723782928,-48.0690461951967
2015-01-07 04:49:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65637","82175","adult","female","incubation","breeding",1420606140,NA,NA,-61.3320724926549,-47.2256237479764
2015-01-07 16:49:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65637","82175","adult","female","incubation","breeding",1420649340,NA,NA,-59.4841615104105,-49.4656574881844
2015-01-08 04:49:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65637","82175","adult","female","incubation","breeding",1420692540,NA,NA,-60.3113769020205,-46.3974958766958
2015-01-08 16:49:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65637","82175","adult","female","incubation","breeding",1420735740,NA,NA,-54.8853733910478,-48.5686035318499
2015-01-09 04:49:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65637","82175","adult","female","incubation","breeding",1420778940,NA,NA,-48.9586833125579,-51.6194553275725
2015-01-09 16:49:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65637","82175","adult","female","incubation","breeding",1420822140,NA,NA,-41.4032590603223,-52.5804209442161
2015-01-05 12:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1420461060,NA,NA,-39.3890745778983,-50.80855942934
2015-01-06 00:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1420504260,NA,NA,-44.6357240320659,-52.2574623238488
2015-01-06 12:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1420547460,NA,NA,-48.5908521367485,-53.4507444585891
2015-01-07 00:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1420590660,NA,NA,-54.4823986465275,-54.0869559887142
2015-01-07 12:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1420633860,NA,NA,-58.4470445262621,-53.2281531189508
2015-01-08 00:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1420677060,NA,NA,-61.266081088292,-51.9617593159453
2015-01-08 12:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1420720260,NA,NA,-61.6984600678502,-50.1978039967942
2015-01-09 00:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1420763460,NA,NA,-63.8021061473671,-49.7581516097164
2015-01-09 12:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1420806660,NA,NA,-65.4065517180059,-50.2535350227598
2015-01-10 00:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1420849860,NA,NA,-66.5192548556518,-51.1146148628327
2015-01-10 12:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1420893060,NA,NA,-66.8308501925865,-51.4673153780184
2015-01-11 00:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1420936260,NA,NA,-66.8617269386272,-51.2289095515607
2015-01-11 12:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1420979460,NA,NA,-66.6919928544497,-51.6894539265562
2015-01-12 00:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1421022660,NA,NA,-66.6603,-51.4688099972513
2015-01-12 12:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1421065860,NA,NA,-67.5361755399676,-50.8369695099046
2015-01-13 00:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1421109060,NA,NA,-67.2540588285827,-51.4919451834117
2015-01-13 12:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1421152260,NA,NA,-66.6819553795164,-51.9360282111157
2015-01-14 00:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1421195460,NA,NA,-66.3899745247753,-52.2084423071028
2015-01-14 12:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1421238660,NA,NA,-65.9649906650992,-52.5231909560753
2015-01-15 00:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1421281860,NA,NA,-63.6194426103074,-53.9864393346138
2015-01-15 12:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1421325060,NA,NA,-57.0235049588907,-55.7199397377875
2015-01-16 00:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1421368260,NA,NA,-48.7941421333192,-53.6958995426168
2015-01-16 12:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65638","82176","adult","male","incubation","breeding",1421411460,NA,NA,-43.7229158565903,-53.91233377182
2015-01-04 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1420386720,NA,NA,-41.0277948134166,-50.6645957947999
2015-01-05 03:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1420429920,NA,NA,-43.6089766546896,-47.1736885639884
2015-01-05 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1420473120,NA,NA,-45.4548987172805,-45.7601797917819
2015-01-06 03:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1420516320,NA,NA,-48.7150650423808,-48.7092969534968
2015-01-06 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1420559520,NA,NA,-50.2953290558946,-48.3212467930104
2015-01-07 03:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1420602720,NA,NA,-52.0064815258409,-49.0928071823975
2015-01-07 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1420645920,NA,NA,-53.2871497863857,-50.5636666485676
2015-01-08 03:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1420689120,NA,NA,-53.652649124265,-47.0099247807717
2015-01-08 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1420732320,NA,NA,-53.9593123796786,-44.2585212994945
2015-01-09 03:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1420775520,NA,NA,-57.6111624399265,-45.7542253064284
2015-01-09 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1420818720,NA,NA,-60.1357374757963,-45.6899028455617
2015-01-10 03:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1420861920,NA,NA,-60.6442427359557,-45.0946537701561
2015-01-10 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1420905120,NA,NA,-62.6707838556819,-44.5480950231493
2015-01-11 03:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1420948320,NA,NA,-62.6341287552901,-43.8705331179885
2015-01-11 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1420991520,NA,NA,-61.4656720381026,-44.9966110298826
2015-01-12 03:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421034720,NA,NA,-62.0021957018204,-45.7854700034782
2015-01-12 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421077920,NA,NA,-63.314030582883,-44.2991800138364
2015-01-13 03:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421121120,NA,NA,-61.9938351388619,-44.9500636274515
2015-01-13 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421164320,NA,NA,-62.4197788913543,-45.5186998467293
2015-01-14 03:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421207520,NA,NA,-62.0046555951862,-45.313583640686
2015-01-14 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421250720,NA,NA,-62.6522032860031,-44.5756345582307
2015-01-15 03:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421293920,NA,NA,-61.7156436716569,-44.5072020540951
2015-01-15 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421337120,NA,NA,-63.6466350045067,-45.4145500104607
2015-01-16 03:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421380320,NA,NA,-63.8471303005674,-45.7156022757449
2015-01-16 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421423520,NA,NA,-64.1369517791176,-45.5606751104214
2015-01-17 03:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421466720,NA,NA,-64.3949828680398,-45.4548585657517
2015-01-17 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421509920,NA,NA,-64.2260852332779,-45.5339824625478
2015-01-18 03:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421553120,NA,NA,-64.2524,-45.7889499956089
2015-01-18 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421596320,NA,NA,-64.6780129053536,-46.7175667159934
2015-01-19 03:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421639520,NA,NA,-63.7720579480833,-47.328091568312
2015-01-19 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421682720,NA,NA,-59.3679015666473,-47.8417902836827
2015-01-20 03:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421725920,NA,NA,-54.2375758204864,-49.9089974950217
2015-01-20 15:52:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65675","82177","adult","unknown","incubation","breeding",1421769120,NA,NA,-44.8851044890194,-53.8999333846165
2015-01-10 11:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1420889460,NA,NA,-37.8983558950975,-50.4469830922547
2015-01-10 23:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1420932660,NA,NA,-38.5559259732827,-48.5184286670978
2015-01-11 11:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1420975860,NA,NA,-42.4884191880387,-50.6729783489447
2015-01-11 23:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421019060,NA,NA,-46.6992589274416,-50.7234847237132
2015-01-12 11:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421062260,NA,NA,-49.11280044073,-48.4717047127768
2015-01-12 23:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421105460,NA,NA,-53.5872097404638,-46.7590003499064
2015-01-13 11:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421148660,NA,NA,-55.9422902015004,-43.3793037818595
2015-01-13 23:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421191860,NA,NA,-58.9658722398419,-43.3189078778943
2015-01-14 11:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421235060,NA,NA,-62.0509313874392,-43.4012882656789
2015-01-14 23:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421278260,NA,NA,-63.3981642960586,-43.8344771902513
2015-01-15 11:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421321460,NA,NA,-65.1172688119074,-45.2846638004703
2015-01-15 23:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421364660,NA,NA,-64.5155497018429,-46.5989542692515
2015-01-16 11:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421407860,NA,NA,-63.9038208684458,-46.6140508508921
2015-01-16 23:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421451060,NA,NA,-63.1537443131186,-46.5401099998344
2015-01-17 11:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421494260,NA,NA,-62.8314911594516,-47.3909174631581
2015-01-17 23:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421537460,NA,NA,-63.8534504270399,-48.0889220355052
2015-01-18 11:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421580660,NA,NA,-63.303378830481,-47.6129615946163
2015-01-18 23:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421623860,NA,NA,-63.5035646434939,-47.6387308926875
2015-01-19 11:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421667060,NA,NA,-63.5670492033969,-47.5204705147272
2015-01-19 23:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421710260,NA,NA,-63.5359994791045,-47.6862881609891
2015-01-20 11:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421753460,NA,NA,-61.1532706318146,-47.8196607020476
2015-01-20 23:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421796660,NA,NA,-59.6372119086865,-49.4057097097558
2015-01-21 11:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421839860,NA,NA,-58.5339890286925,-50.9389616574717
2015-01-21 23:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421883060,NA,NA,-53.655543525519,-53.5103791990065
2015-01-22 11:31:00,1386,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GPS","HT65676","82178","adult","male","incubation","breeding",1421926260,NA,NA,-46.5971991804559,-55.1112239576697
